mcc,mnc,dial_no,apn,user,password,carrier,authtype,protocol,roaming_protocol,type
302,220, ,isp.telus.com, , ,Telus SP Tether, , , ,"default,supl,mms"
302,220, ,sp.koodo.com, , ,Koodo SP, , , ,"default,supl,mms,dun"
302,220, ,sp.mb.com, , ,Mobile Internet, , , ,"default,mms,supl"
302,220, ,isp.mb.com, , ,Tethered Mobile Internet, , , ,dun
302,220, ,sp.mb.com, , ,Mobile Internet, , , ,"default,mms,agps,supl,fota,hipri"
302,220, ,isp.mb.com, , ,Tethered Mobile Internet, , , ,dun
302,220, ,sp.mb.com, , ,Public Mobile, , , ,"default,supl,mms"
302,220, ,sp.koodo.com, , ,Koodo SP, , , ,"default,supl,mms"
302,221, ,sp.telus.com, , ,TELUS, , , ,"default,mms,supl"
302,221, ,sp.koodo.com, , ,Koodo, , , ,"default,mms,supl"
302,221, ,sp.mb.com, , ,PC mobile, , , ,"default,mms,supl"
302,270, ,mms.mobi.eastlink.ca, , ,MMS, , , ,mms
302,270, ,wisp.mobi.eastlink.ca, , ,Internet, , , ,"default,supl"
302,270, ,wisp.mobi.eastlink.ca, , ,Eastlink Internet, , , ,"default,supl"
302,270, ,mms.mobi.eastlink.ca, , ,Eastlink MMS, , , ,mms
302,320, ,wap.davewireless.com, , ,MOWAP, , , ,"default,supl"
302,320, ,mms.davewireless.com, , ,MOMMS, , , ,mms
302,320, ,mms.davewireless.com, , ,Mobilicity MMS, , , ,mms
302,320, ,wap.davewireless.com,dave,password,Mobilicity, , , ,"default,supl"
302,370, ,ltedata.apn, , ,Fido Tethering, ,IPV4V6,IP,dun
302,370, ,ltemobile.apn, , ,Fido Internet, ,IPV4V6,IP,"default,mms,agps,supl,fota,hipri"
302,370, ,sp.mts, , ,MTS, ,IPV4V6,IPV4V6,"default,mms,supl"
302,370, ,internet.mts, , ,MTS Tethering S, ,IPV4V6,IP,dun
302,370, ,ltemobile.apn, , ,Fido LTE, , , ,"default,supl,mms"
302,370, ,fido-core-appl1.apn, , ,Fido Default, , , ,"default,supl,mms"
302,370, ,internet.fido.ca, , ,Fido Internet, , , ,"default,supl"
302,370, ,isp.fido.apn, , ,Fido Tethering, , , ,"default,supl"
302,490, ,internet.windmobile.ca, , ,Internet, , , ,"default,supl"
302,490, ,mms.windmobile.ca, , ,MMS, , , ,mms
302,490, ,internet.windmobile.ca, , ,Wind CA, , , ,"default,supl"
302,490, ,mms.windmobile.ca, , ,Wind CA MMS, , , ,mms
302,500, ,media.videotron, , ,Videotron, , , ,"default,supl,mms"
302,500, ,media.ng, , ,Media, , , ,"default,supl,mms"
302,510, ,media.ng, , ,Media, , , ,"default,supl,mms"
302,520, ,media.ng, , ,Media, , , ,"default,supl,mms"
302,610, ,pda.stm.sk.ca, , ,Virgin Mobile, , , ,"default,mms,supl"
302,610, ,pda.bell.ca, , ,Bell, , , ,
302,610, ,inet.bell.ca, , ,Bell Flex, , , ,"default,supl,mms"
302,660, ,sp.mts, , ,MTS, ,IPV4V6,IPV4V6,"default,mms,supl"
302,660, ,internet.mts, , ,MTS Tethering, ,IPV4V6,IP,dun
302,720, ,ltemobile.apn, , ,Rogers LTE, , , ,"default,supl,mms"
302,720, ,ltedata.apn, , ,Rogers Tethering, ,IPV4V6,IP,dun
302,720, ,rogers-core-appl1.apn, , ,Rogers, , , ,"default,supl,mms"
302,720, ,isp.apn, , ,Rogers Tethering, , , ,"default,supl"
302,720, ,internet.com, ,wap,Rogers WAP, , , ,"default,supl,mms"
302,720, ,chatrweb.apn, , ,chatr, ,IPV4V6,IPV4V6,"default,mms,supl"
302,720, ,chatrisp.apn, , ,Chatr Tethering, ,IPV4V6,IP,dun
302,720, ,ltedata.apn, , ,Tbaytel Tethering, ,IPV4V6,IP,dun
302,720, ,ltemobile.apn, , ,Tbaytel Internet, ,IPV4V6,IP,"default,mms,agps,supl,fota,hipri"
302,720, ,ltedata.apn, , ,Cityfone Tethering, ,IPV4V6,IP,dun
302,720, ,ltemobile.apn, , ,Cityfone Internet, ,IPV4V6,IP,"default,mms,agps,supl,fota,hipri"
302,720, ,rogers-core-appl1.apn, , ,Petro-Canada Mobility, ,IPV4V6, ,"default,mms,supl"
302,780, ,pda.stm.sk.ca, , ,SaskTel, , , ,"default,mms,supl"
302,780, ,inet.stm.sk.ca, , ,Sasktel 3G, , , ,"default,supl"
302,780, ,proxy.stm.sk.ca, , ,Sasktel MMS, , , ,mms
310,0, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,0, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,0, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,0, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,2, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,2, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,2, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,2, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,3, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,3, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,3, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,3, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,4, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,supl,mms"
310,4, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,4, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,4, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,4, ,internet,*,*,Verizon, , , ,"default,supl,mms"
310,5, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,5, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,5, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,5, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,6, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,6, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,6, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,6, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,12, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,12, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,12, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,12, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,20, ,SMART.COM, , ,UNIONINTERNET,0, , ,"default,supl"
310,20, ,union.mms.com, , ,UNIONMMS,0, , ,mms
310,23, ,internet, , ,Cellular South,3, , ,mms
310,27, ,wap.metropcs.net,MDN@mymetropcs.com,metropcs,metropcs, , , ,"default,supl,mms"
310,30, ,mmswap.centennialwireless.com, , ,myBlue Pix, , , ,mms
310,30, ,private.centennialwireless.com,privuser,priv,Internet, , , ,"default,supl"
310,70, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
310,70, ,internet.m2m.com, , ,ATT IOT, , , ,"default"
310,70, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
310,80, ,corrmms, , ,CorrMMS, , , ,mms
310,90, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
310,90, ,internet.m2m.com, , ,ATT IOT, , , ,"default"
310,90, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
310,90, ,isp, , ,Internet, , , ,"default,supl"
310,90, ,mms, , ,MMS, , , ,mms
310,90, ,ppmms, , ,Edge MMS Prepay, , , ,mms
310,90, ,4g.mycricket.com, , ,LTE INTERNET,0,IP,IP,"default,dun,mms"
310,90, ,Apnota.4g.mycricket.com, , ,LTE ADMIN,0,IP,IP,fota
310,90, ,apndnsota.4g.mycricket.com, , ,LTE DNSADMIN,0,IP,IP,fota
310,90, ,isp, , ,Internet, , , ,"default,supl"
310,90, ,mms, , ,MMS, , , ,mms
310,90, ,ppmms, , ,Edge MMS Prepay, , , ,mms
310,99, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,99, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,99, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,99, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,100, ,plateauweb, , ,PLATWEB, , , ,"default,supl"
310,100, ,plateaumms, ,mmsc,PLAT-OTA-MMS, , , ,mms
310,100, ,plateauweb, , ,PLATWEB, , , ,"default,supl"
310,120, ,Sprint,Sprint,*,Sprint MMS,3, , ,mms
310,120, ,otasn, , ,Sprint LTE ota, ,IPV4V6,IPV4V6,fota
310,120, ,otasn, , ,Sprint EHRPD ota, ,IPV4V6,IPV4V6,fota
310,120, ,n.ispsn, , ,Sprint LTE internet, ,IPV4V6,IPV4V6,"default,mms,supl,hipri"
310,120, ,n.ispsn, , ,Sprint EHRPD internet, ,IPV4V6,IPV4V6,"default,mms,supl,hipri"
310,120, ,n.ispsn, , ,Sprint internet, ,IPV4V6,IPV4V6,"mms,supl,hipri"
310,120, ,cinet.spcs, , ,Boost, ,IPV4V6,IPV4V6,"supl,mms,dun,fota"
310,120, ,n.w1.ispsn, , ,Credo Mobile, ,IPV4V6,IPV4V6,mms
310,120, ,n.t8.ispsn, , ,Ting, ,IPV4V6,IPV4V6,"supl,mms"
310,120, ,n.r5.ispsn, , ,Ringplus, ,IPV4V6,IPV4V6,"supl,mms"
310,120, ,n.vmu.ispsn,Sprint,*,Virgin Mobile, , , ,"supl,mms,fota,dun"
310,120, ,n.f6.ispsn, , ,FreedomPop LTE, , , ,"supl,mms"
310,120, ,n.f6.ispsn, , ,FreedomPop EHRPD, , , ,"supl,mms"
310,120, ,0, , ,CDMA, , , ,"default,supl"
310,120, ,1, , ,CDMA, , , ,"default,supl"
310,120, ,internet, , ,USCC,3, , ,mms
310,130, ,mms.c1.ama,cell1mms,cell1,My Multi Media, , , ,mms
310,16, ,wap.mycricket.com,@mycricket.com,cricket,Cricket,2, , ,*
310,150, ,broadband, , ,ATT Broadband, , , ,"default"
310,150, ,internet.m2m.com, , ,ATT IOT, , , ,"default"
310,150, ,ndo, , ,Internet, , , ,"default,mms,fota,hipri,supl"
310,150, ,ndo, , ,Cricket AIO, , , ,"default,mms,fota,hipri,supl"
310,170, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
310,170, ,internet.m2m.com, , ,ATT IOT, , , ,"default"
310,170, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
310,170, ,isp.cingular, , ,DataConnect, , , ,"default,supl"
310,170, ,wap.cingular,WAP@CINGULARGPRS.COM,CINGULAR1,Cingular MMS, , , ,mms
310,180, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
310,180, ,internet.m2m.com, , ,ATT IOT, , , ,"default"
310,180, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
310,180, ,internet.wcc.net,3257630000,mmsc,WCW Internet,0, , ,"default,supl"
310,180, ,mms.wcc.net,13257630000,mmsc,WCW-MMS,3, , ,mms
310,180, ,mms.wcc.net,3257630000,mmsc,WCW-MMS only,3, , ,"default,mms"
310,260, ,fast.t-mobile.com,none,none,T-Mobile US LTE, , , ,"default,supl,mms"
310,260, ,fast.t-mobile.com,none,none,T-Mobile US LTE IPv6, ,IPV6, ,"default,supl,mms"
310,260, ,fast.t-mobile.com, , ,T-Mobile GPRS,0, , ,"default,supl,mms"
310,260, ,fast.metropcs.com, , ,MetroPCS LTE,0, , ,"default,mms,supl"
310,260, ,fast.metropcs.com, , ,MetroPCS LTE IPv6,0,IPV6, ,"default,mms,supl"
310,260, ,fast.t-mobile.com, , ,MetroPCS, , , ,"default,mms,supl"
310,260, ,wap.tracfone, , ,Net10, , , ,"default,mms,supl"
310,260, ,web.omwtoday.com, , ,Family Mobile, , , ,"default,mms,supl"
310,260, ,i2.iwireless.com, , ,I-Wireless, , , ,"default,supl,mms"
310,260, ,wholesale, , ,Ultra, , , ,"default,mms,supl"
310,260, ,wholesale, , ,GIV Mobile, , , ,"default,mms,supl"
310,260, ,wholesale, , ,ROK mobile, , , ,"default,mms,supl,admin"
310,260, ,wholesale, , ,UVA Wireless, , , ,"default,mms,supl,admin"
310,260, ,wholesale, , ,PTel, , , ,"default,mms,supl"
310,260, ,wholesale, , ,Ready SIM, , , ,"default,mms,supl"
310,260, ,wholesale, , ,Red Pocket, , , ,"default,mms,supl"
310,260, ,fast.t-mobile.com, , ,Harbor Mobile, , , ,"default,supl,mms"
310,260, ,multibrand, , ,Univision Mobile, , , ,"default,mms,supl"
310,260, ,multibrand, , ,Brightspot, , , ,"default,mms,supl"
310,260, ,multibrand, , ,GoSmart, , , ,"default,mms,supl"
310,260, ,wap.tracfone, , ,Straight Talk, , , ,"default,mms,supl"
310,260, ,wap.tracfone, , ,Telcel America, , , ,"default,mms,supl"
310,260, ,wap.tracfone, , ,Tracfone, , , ,"default,mms,supl"
310,260, ,solavei, , ,Solavei, , , ,"default,mms,supl"
310,260, ,fast.t-mobile.com, , ,FMP Communications, , , ,"default,supl,mms"
310,260, ,wap.cellular1.net, , ,CellOne WAP,0, , ,"default,supl,mms"
310,260, ,simple, , ,Simple, , , ,"default,mms,supl"
310,260, ,simple, , ,Simple, , , ,"default,supl,mms"
310,260, ,web.omwtoday.com, , ,Walmart Family Mobile, , , ,"default,supl,mms"
310,260, ,wholesale, , ,Ting Data, ,IPV6,IPV6,"default,admin,fota,mms,supl,hipri,internet,dun"
310,260, ,wholesale, , ,Ting MMS, ,IP,IP,mms
310,260, ,pwg, , ,US Mobile, , , ,"default,supl,mms"
310,260, ,wap.tracfone, , ,StraightTalk T-Mobile, , , ,"default,supl,mms"
310,290, ,nep.data, , ,nep.data,0, , ,"default,supl"
310,290, ,nep.mms, , ,nep.mms,0, , ,mms
310,320, ,isp.cellularoneaz.net, , ,CellOne NEAZ,0, , ,"default,supl"
310,320, ,wap.c1csky.net, , ,CellOne NEAZ MMS,0, , ,mms
310,340, ,internet.westlink, , ,Westlink Internet,0, , ,"default,supl"
310,340, ,mms.westlink, , ,Westlink MMS,0, , ,mms
310,380, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
310,380, ,internet.m2m.com, , ,ATT IOT, , , ,"default"
310,380, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
310,380, ,proxy, , ,Cingular 380 ATT, , , ,"default,supl,mms"
310,380, ,proxy, , ,AWS MMS, , , ,mms
310,390, ,web.celloneet.com,user1@web.celloneet.com,celloneet,COET Web,1, , ,"default,supl,mms"
310,390, ,mms.celloneet.com,user1@mms.celloneet.com,celloneet,Celloneet MMS, , , ,mms
310,410, ,broadband, , ,ATT Broadband, , , ,"default,supl"
310,410, ,internet.m2m.com, , ,ATT IOT, , , ,"default"
310,410, ,phone, , ,ATT, , , ,"default,mms,supl"
310,410, ,tfdata, , ,Net10, , , ,"default,mms,supl"
310,410, ,tfdata, , ,Straight Talk, , , ,"default,mms,supl"
310,410, ,PRODATA, , ,Red Pocket, , , ,"default,mms,supl"
310,410, ,att.mvno, , ,Black Wireless,1, , ,"default,mms,supl,agps,fota"
310,410, ,prodata, , ,H20 Wireless, , , ,"default,mms,supl"
310,410, ,att.mvno, , ,Pure Talk USA, , , ,"default,mms,supl"
310,410, ,att.mvno, , ,AirVoice Wireless, , , ,"default,mms,supl"
310,410, ,att.mvno, , ,Jolt Mobile, , , ,"default,mms,supl"
310,410, ,att.mvno, , ,Consumer Cellular 3G, , , ,"default,mms,supl,agps,fota"
310,410, ,ccdata, , ,Consumer Cellular LTE, , , ,"default,mms,agps,supl,fota"
310,410, ,att.mvno, , ,Good 2Go Mobile, , , ,"default,mms,supl,hipri"
310,410, ,wap.cingular,WAP@CINGULARGPRS.COM, ,ATT, , , ,"default,supl,mms"
310,410, ,pta, , ,ATT LTE, , , ,"default,supl,mms"
310,410, ,phone, , ,ATT Phone, , , ,"default,supl,mms,hipri"
310,410, ,lwaactivate, , ,ATT Activation, ,IP, ,
310,410, ,tfdata, , ,StraightTalk ATT, , , ,"default,supl,mms"
310,410, ,att.mvno, , ,StraightTalk ATT.mvno, , , ,"default,supl,mms"
310,410, ,att.mvno, , ,StraightTalk ATT, , , ,"default,supl,mms"
310,410, ,pta, , ,ATT GoPhone, , , ,"default,mms,supl"
310,420, ,wap.gocbw.com,cbw,*,CBW Wap, , , ,"default,supl,mms"
310,420, ,wap.gocbw.com,cbw, ,CBW Internet, , , ,"default,supl,mms"
310,450, ,internet.vedge.com, , ,Viero, , , ,"default,supl"
310,450, ,mms, , ,Viero MMS, , , ,mms
310,460, ,wap, , ,WAP,0, , ,"default,supl"
310,460, ,mms, , ,MMS,0, , ,mms
310,470, ,internet, , ,Docomo Pacific, , , ,
310,470, ,gcpos, , ,Docomo Pacific MMS, , , ,mms
310,470, ,isp.cingular, , ,DataConnect, , , ,"default,supl"
310,470, ,wap.cingular,WAP@CINGULARGPRS.COM,CINGULAR1,MediaNet, , , ,"default,supl,mms"
310,480, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,480, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,480, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,480, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,480, ,isp.cingular, , ,DataConnect, , , ,"default,supl"
310,480, ,wap.cingular,WAP@CINGULARGPRS.COM,CINGULAR1,MediaNet, , , ,"default,supl,mms"
310,481, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,481, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,481, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,481, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,483, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,483, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,483, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,483, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,486, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,486, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,486, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,486, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,489, ,VZWINTERNET, , ,Verizon Internet, ,IPV4V6,IPV4V6,"default,dun,mms"
310,489, ,VZWADMIN, , ,Verizon FOTA, ,IPV4V6,IPV4V6,fota
310,489, ,VZWIMS, , ,Verizon IMS, ,IPV4V6,IPV4V6,ims
310,489, ,VZWAPP, , ,Verizon CBS, ,IPV4V6,IPV4V6,"cbs,mms"
310,490, ,good.call, , ,GoodCall Picture Message, , , ,mms
310,490, ,mms, , ,Suncom MMS, , , ,mms
310,560, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
310,560, ,internet.m2m.com, , ,ATT IOT, , , ,"default"
310,560, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
310,560, ,dobsoncellularwap, , ,DobsonMMS, , , ,mms
310,570, ,internet, , ,Cellular One Smartphone,0, , ,"default,supl"
310,570, ,clearsky, , ,Cellular One MMS,0, , ,mms
310,570, ,wapgw.chinookwireless.net, , ,ChinookMMS, , , ,mms
310,590, ,cellular1wap, , ,CellularOne MMS, , , ,mms
310,610, ,internet.epictouch, , ,EpicINT, , , ,"default,supl"
310,610, ,mms.epictouch, , ,EpicMMS, , , ,mms
310,610, ,internet.epictouch, , ,Epic Internet,0, , ,"default,supl"
310,610, ,mms.epictouch, , ,Epic Mms,0, , ,mms
310,640, ,internet.air.net, , ,Airfire GPRS,0, , ,"default,supl"
310,640, ,internet.air.net, , ,Airfire MMS,0, , ,mms
310,680, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
310,680, ,internet.m2m.com, , ,ATT IOT, , , ,"default"
310,680, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
310,690, ,biz.immix.com, , ,ADAT,0, , ,"default,supl,mms"
310,710, ,ningiq, , ,ASTAC,0, , ,"default,supl"
310,770, ,i2.iwireless.com, , ,Internet,0, , ,"default,supl"
310,770, ,wap1.iwireless.com, , ,MMS,0, , ,mms
310,770, ,i2.iwireless.com, , ,iWireless, , , ,"default,supl"
310,770, ,wap1.iwireless.com, , ,iWireless MMS, , , ,mms
310,770, ,wap1.iwireless.com, , ,IWS WAP, , , ,"default,supl"
310,770, ,wap9.iwireless.com, , ,PIAPicture Messaging, , , ,mms
310,840, ,isp, , ,Internet, , , ,"default,supl"
310,840, ,mms, , ,MMS, , , ,mms
310,840, ,ppmms, , ,Edge MMS Prepay, , , ,mms
310,870, ,data.kaplan, , ,Pace Net,0, , ,"default,supl"
310,870, ,mms.kaplan, , ,Pace Pic,0, , ,mms
310,880, ,wapdtcw.com, , ,DTC WAP,0, , ,"default,supl"
310,880, ,mmsdtcw.com, , ,DTC MMS,0, , ,mms
310,880, ,mms.adv.com, , ,DTC MMS, , , ,mms
310,910, ,wap.firstcellular.com, , ,WOW_WAP, , , ,"default,supl,mms"
310,980, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
310,980, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
311,20, ,wap.cv, , ,Chariton_WAP,0, , ,"default,supl"
311,20, ,mms.cv, , ,Chariton_MMS,0, , ,mms
311,30, ,internet.indigoip, , ,Indigo,0, , ,"default,supl"
311,30, ,mms.indigo,mms,mms@indigo,Indigo MMS,1, , ,mms
311,80, ,pine, , ,Pine WAP,0, , ,"default,supl"
311,80, ,pine, , ,Pine MMS,0, , ,mms
311,70, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
311,70, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
311,90, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
311,90, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
311,96, ,data.lycamobile.com,lmus,plus,Lyca Mobile, , , ,"default,supl,admin,dun"
311,96, ,data.lycamobile.us,lmus,plus,Lycamobile US, , , ,"default,supl"
311,150, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
311,150, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
311,170, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
311,170, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
311,180, ,wap.cingular, , ,ATT WAP, , , ,"default,mms"
311,180, ,Broadband, , ,ATT Broadband, , , ,"default,supl"
311,190, ,wap.cellular1.net, , ,MMS, , , ,mms
311,210, ,internet.farmerswireless.com, , ,Farmers, , , ,"default,supl"
311,210, ,mms.farmers.com, , ,Farmers MMS, , , ,mms
311,220, ,internet, , ,USCC,3, , ,mms
311,220, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,220, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,220, ,CdmaNai, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,221, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,221, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,221, ,CdmaNai, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,222, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,222, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,222, ,CdmaNai, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,223, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,223, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,223, ,CdmaNai, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,224, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,224, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,224, ,CdmaNai, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,225, ,CdmaNai, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,225, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,225, ,usccinternet, , ,LTE - USCC INTERNET 2, ,IPV4V6,IPV4V6,"default,dun,mms,fota"
311,226, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,226, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,226, ,CdmaNai, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,227, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,227, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,227, ,CdmaNai, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,228, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,228, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,228, ,CdmaNai, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,229, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,229, ,usccinternet, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,229, ,CdmaNai, , ,U.S. Cellular, ,IPV4V6,IPV4V6,"default,mms,dun,hipri,fota"
311,230, ,Internet.cs4glte.com, , ,LTE INTERNET,0,IP,IP,"default,dun,mms"
311,230, ,ims.cs4glte.com, , ,LTE IMS, ,IP,IP,ims
311,230, ,admin.cs4glte.com, , ,LTE ADMIN, ,IP,IP,fota
311,230, ,tethering.cs4glte.com, , ,LTE Tethering, ,IP,IP,tethering
311,230, ,Internet.cs4glte.com, , ,EHRPD INTERNET,0,IP,IP,"default,dun,mms"
311,230, ,ims.cs4glte.com, , ,EHRPD IMS, ,IP,IP,ims
311,230, ,admin.cs4glte.com, , ,EHRPD ADMIN, ,IP,IP,fota
